Year,Product line,Product type,Product,Order method type,Retailer country,Revenue,Planned revenue,Product cost,Quantity,Unit cost,Unit price,Gross profit,Unit sale price
2005,Outdoor Protection,Insect Repellents,BugShield Spray,Telephone,Spain,3292.51,3359.59,1022.97,559.0,1.83,6.01,2269.54,5.89
2005,Outdoor Protection,Insect Repellents,BugShield Spray,Web,Canada,55948.86,57119.04,17392.32,9504.0,1.83,6.01,38556.54,5.88625
2005,Outdoor Protection,Insect Repellents,BugShield Spray,Web,Mexico,3592.9,3666.1,1116.3,610.0,1.83,6.01,2476.6,5.89
2005,Outdoor Protection,Insect Repellents,BugShield Spray,Web,Brazil,36449.17,36859.33,11223.39,6133.0,1.83,6.01,25225.78,5.95
2005,Outdoor Protection,Insect Repellents,BugShield Spray,Web,Japan,64660.42,65977.78,20089.74,10978.0,1.83,6.01,44570.68,5.89
2005,Outdoor Protection,Insect Repellents,BugShield Spray,Web,Korea,51515.56,53176.48,16191.84,8848.0,1.83,6.01,35323.72,5.8225
2005,Outdoor Protection,Insect Repellents,BugShield Spray,Web,China,97847.46,101256.48,30831.84,16848.0,1.83,6.01,67015.62,5.81
2005,Outdoor Protection,Insect Repellents,BugShield Spray,Web,Singapore,43485.3,44461.98,13538.34,7398.0,1.83,6.01,29946.96,5.878
2005,Outdoor Protection,Insect Repellents,BugShield Spray,Web,Australia,20693.72,20890.76,6361.08,3476.0,1.83,6.01,14332.64,5.95857143
2005,Outdoor Protection,Insect Repellents,BugShield Spray,Web,Netherlands,38583.26,39317.42,11971.86,6542.0,1.83,6.01,26611.4,5.90333333
2005,Outdoor Protection,Insect Repellents,BugShield Spray,Web,Sweden,20397.07,20812.63,6337.29,3463.0,1.83,6.01,14059.78,5.89
2005,Outdoor Protection,Insect Repellents,BugShield Spray,Web,Finland,50556.14,51649.94,15727.02,8594.0,1.83,6.01,34829.12,5.884
2005,Outdoor Protection,Insect Repellents,BugShield Spray,Web,Denmark,10085.53,10391.29,3164.07,1729.0,1.83,6.01,6921.46,5.83
2005,Outdoor Protection,Insect Repellents,BugShield Spray,Web,France,52177.74,53188.5,16195.5,8850.0,1.83,6.01,35982.24,5.898
2005,Outdoor Protection,Insect Repellents,BugShield Spray,Web,Germany,41976.59,42544.79,12954.57,7079.0,1.83,6.01,29022.02,5.93615385
2005,Outdoor Protection,Insect Repellents,BugShield Spray,Web,Belgium,34772.47,35308.75,10751.25,5875.0,1.83,6.01,24021.22,5.92272727
2005,Outdoor Protection,Insect Repellents,BugShield Spray,Web,Switzerland,10785.46,10878.1,3312.3,1810.0,1.83,6.01,7473.16,5.962
2005,Outdoor Protection,Insect Repellents,BugShield Spray,Web,Austria,25207.32,25458.36,7751.88,4236.0,1.83,6.01,17455.44,5.95666667
2005,Outdoor Protection,Insect Repellents,BugShield Spray,Web,Italy,31599.85,32243.65,9817.95,5365.0,1.83,6.01,21781.9,5.89
2005,Outdoor Protection,Insect Repellents,BugShield Spray,Web,Spain,44140.53,44984.85,13697.55,7485.0,1.83,6.01,30442.98,5.90090909
2005,Outdoor Protection,Insect Repellents,BugShield Spray,Special,Korea,6937.7,7151.9,2177.7,1190.0,1.83,6.01,4760.0,5.83
2005,Outdoor Protection,Insect Repellents,BugShield Spray,Special,Switzerland,1993.86,2055.42,625.86,342.0,1.83,6.01,1368.0,5.83
2005,Outdoor Protection,Insect Repellents,BugShield Spray,Mail,Japan,9235.52,9423.68,2869.44,1568.0,1.83,6.01,6366.08,5.89
2005,Outdoor Protection,Insect Repellents,BugShield Spray,Mail,Netherlands,3963.97,4044.73,1231.59,673.0,1.83,6.01,2732.38,5.89
2005,Outdoor Protection,Insect Repellents,BugShield Spray,E-mail,Canada,13014.13,13312.15,4053.45,2215.0,1.83,6.01,8960.68,5.875
2005,Outdoor Protection,Insect Repellents,BugShield Spray,E-mail,Japan,20803.48,21227.32,6463.56,3532.0,1.83,6.01,14339.92,5.89
2005,Outdoor Protection,Insect Repellents,BugShield Spray,E-mail,Sweden,3221.83,3287.47,1001.01,547.0,1.83,6.01,2220.82,5.89
2005,Outdoor Protection,Insect Repellents,BugShield Spray,E-mail,Germany,21645.92,22152.86,6745.38,3686.0,1.83,6.01,14900.54,5.87285714
2005,Outdoor Protection,Insect Repellents,BugShield Spray,E-mail,Italy,21928.47,22375.23,6813.09,3723.0,1.83,6.01,15115.38,5.89
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Telephone,Japan,5995.64,6118.0,2036.42,874.0,2.33,7.0,3959.22,6.86
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Telephone,Singapore,9428.16,9821.0,3268.99,1403.0,2.33,7.0,6159.17,6.72
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Telephone,Australia,21757.12,21994.0,7320.86,3142.0,2.33,7.0,14436.26,6.93
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Telephone,Netherlands,3143.0,3143.0,1046.17,449.0,2.33,7.0,2096.83,7.0
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Telephone,France,31227.63,32452.0,10801.88,4636.0,2.33,7.0,20425.75,6.74
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Telephone,Switzerland,2567.04,2674.0,890.06,382.0,2.33,7.0,1676.98,6.72
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Telephone,Austria,29823.64,30296.0,10084.24,4328.0,2.33,7.0,19739.4,6.895
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Telephone,Spain,4266.92,4354.0,1449.26,622.0,2.33,7.0,2817.66,6.86
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Web,Canada,67996.88,69314.0,23071.66,9902.0,2.33,7.0,44925.22,6.86875
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Web,Mexico,25369.54,25963.0,8641.97,3709.0,2.33,7.0,16727.57,6.8425
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Web,Brazil,44875.04,45668.0,15200.92,6524.0,2.33,7.0,29674.12,6.88333333
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Web,Japan,65005.36,66332.0,22079.08,9476.0,2.33,7.0,42926.28,6.86
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Web,Korea,93145.78,96355.0,32072.45,13765.0,2.33,7.0,61073.33,6.76666667
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Web,China,119693.91,123991.0,41271.29,17713.0,2.33,7.0,78422.62,6.76083333
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Web,Singapore,48820.66,50148.0,16692.12,7164.0,2.33,7.0,32128.54,6.81333333
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Web,Australia,13308.96,13384.0,4454.96,1912.0,2.33,7.0,8854.0,6.965
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Web,Netherlands,41900.88,42756.0,14231.64,6108.0,2.33,7.0,27669.24,6.86
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Web,Sweden,11470.48,11634.0,3872.46,1662.0,2.33,7.0,7598.02,6.90666667
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Web,Finland,68102.93,69566.0,23155.54,9938.0,2.33,7.0,44947.39,6.85363636
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Web,Denmark,33299.56,34552.0,11500.88,4936.0,2.33,7.0,21798.68,6.74625
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Web,France,37349.76,38052.0,12665.88,5436.0,2.33,7.0,24683.88,6.8755555600000005
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Web,Germany,38587.85,39515.0,13152.85,5645.0,2.33,7.0,25435.0,6.83666667
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Web,Belgium,38578.82,39235.0,13059.65,5605.0,2.33,7.0,25519.17,6.888
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Web,Switzerland,22090.95,22673.0,7546.87,3239.0,2.33,7.0,14544.08,6.825
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Web,Austria,12923.96,12999.0,4326.81,1857.0,2.33,7.0,8597.15,6.965
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Web,Italy,47114.48,48076.0,16002.44,6868.0,2.33,7.0,31112.04,6.86
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Web,Spain,45849.72,46725.0,15552.75,6675.0,2.33,7.0,30296.97,6.8755555600000005
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Special,Mexico,6167.14,6293.0,2094.67,899.0,2.33,7.0,4072.47,6.86
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Special,Japan,4308.08,4396.0,1463.24,628.0,2.33,7.0,2844.84,6.86
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Special,Switzerland,1996.26,2058.0,685.02,294.0,2.33,7.0,1311.24,6.79
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Mail,Canada,9761.78,9961.0,3315.59,1423.0,2.33,7.0,6446.19,6.86
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Mail,Japan,5789.84,5908.0,1966.52,844.0,2.33,7.0,3823.32,6.86
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Mail,Netherlands,17897.74,18263.0,6078.97,2609.0,2.33,7.0,11818.77,6.86
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Mail,Spain,4657.94,4753.0,1582.07,679.0,2.33,7.0,3075.87,6.86
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,E-mail,Canada,26354.58,26978.0,8979.82,3854.0,2.33,7.0,17374.76,6.83666667
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,E-mail,Japan,46001.62,47012.0,15648.28,6716.0,2.33,7.0,30353.34,6.85222222
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,E-mail,Germany,43348.55,44443.0,14793.17,6349.0,2.33,7.0,28555.38,6.83083333
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,E-mail,Italy,11195.52,11424.0,3802.56,1632.0,2.33,7.0,7392.96,6.86
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Fax,Singapore,5083.26,5187.0,1726.53,741.0,2.33,7.0,3356.73,6.86
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Fax,France,3656.38,3731.0,1241.89,533.0,2.33,7.0,2414.49,6.86
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Fax,Italy,7177.03,7399.0,2462.81,1057.0,2.33,7.0,4714.22,6.79
2005,Outdoor Protection,Insect Repellents,BugShield Lotion,Fax,Spain,4726.54,4823.0,1605.37,689.0,2.33,7.0,3121.17,6.86
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Telephone,Japan,40565.7,43155.0,14919.3,6165.0,2.42,7.0,25646.4,6.58
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Telephone,Korea,21029.68,22372.0,7734.32,3196.0,2.42,7.0,13295.36,6.58
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Telephone,China,59233.16,63014.0,21784.84,9002.0,2.42,7.0,37448.32,6.58
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Telephone,Australia,83978.86,87626.0,30293.56,12518.0,2.42,7.0,53685.3,6.71
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Telephone,Netherlands,97284.88,103103.0,35644.18,14729.0,2.42,7.0,61640.7,6.615
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Telephone,France,131570.32,138712.0,47954.72,19816.0,2.42,7.0,83615.6,6.64222222
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Telephone,Austria,43492.26,45101.0,15592.06,6443.0,2.42,7.0,27900.2,6.755
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Web,Canada,254366.63,267540.0,92492.4,38220.0,2.42,7.0,161874.23,6.65777778
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Web,Mexico,90757.94,96551.0,33379.06,13793.0,2.42,7.0,57378.88,6.58
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Web,Brazil,152763.1,159516.0,55146.96,22788.0,2.42,7.0,97616.14,6.70833333
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Web,Japan,339638.39,359947.0,124438.82,51421.0,2.42,7.0,215199.57,6.608
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Web,Korea,180811.82,192353.0,66499.18,27479.0,2.42,7.0,114312.64,6.58
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Web,China,340403.14,362131.0,125193.86,51733.0,2.42,7.0,215209.28,6.58
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Web,Singapore,138485.62,146797.0,50749.82,20971.0,2.42,7.0,87735.8,6.60625
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Web,Netherlands,74280.43,78848.0,27258.88,11264.0,2.42,7.0,47021.55,6.5975
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Web,Sweden,39115.16,41048.0,14190.88,5864.0,2.42,7.0,24924.28,6.67333333
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Web,Finland,202196.82,215103.0,74364.18,30729.0,2.42,7.0,127832.64,6.58
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Web,Denmark,13679.05,14399.0,4977.94,2057.0,2.42,7.0,8701.11,6.65
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Web,France,190251.32,199528.0,68979.68,28504.0,2.42,7.0,121271.64,6.68
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Web,Germany,243427.03,256249.0,88588.94,36607.0,2.42,7.0,154838.09,6.65368421
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Web,Belgium,90329.54,94563.0,32691.78,13509.0,2.42,7.0,57637.76,6.69
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Web,Switzerland,92073.31,95151.0,32895.06,13593.0,2.42,7.0,59178.25,6.776
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Web,Austria,94976.77,99085.0,34255.1,14155.0,2.42,7.0,60721.67,6.71125
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Web,Italy,107956.38,114485.0,39579.1,16355.0,2.42,7.0,68377.28,6.60333333
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Web,Spain,196908.88,208565.0,72103.9,29795.0,2.42,7.0,124804.98,6.615
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Special,Mexico,39591.86,42119.0,14561.14,6017.0,2.42,7.0,25030.72,6.58
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Special,Switzerland,8867.74,9142.0,3160.52,1306.0,2.42,7.0,5707.22,6.79
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Mail,Canada,13160.0,14000.0,4840.0,2000.0,2.42,7.0,8320.0,6.58
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Mail,Mexico,20115.06,21399.0,7397.94,3057.0,2.42,7.0,12717.12,6.58
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Mail,Japan,39203.64,41706.0,14418.36,5958.0,2.42,7.0,24785.28,6.58
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Mail,Germany,14497.0,15260.0,5275.6,2180.0,2.42,7.0,9221.4,6.65
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,E-mail,Canada,29066.31,30450.0,10527.0,4350.0,2.42,7.0,18539.31,6.6850000000000005
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,E-mail,Sweden,80861.06,84700.0,29282.0,12100.0,2.42,7.0,51579.06,6.6850000000000005
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,E-mail,Italy,49820.68,52633.0,18195.98,7519.0,2.42,7.0,31624.7,6.62666667
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Fax,Singapore,72075.29,76503.0,26448.18,10929.0,2.42,7.0,45627.11,6.5975
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Fax,Netherlands,33025.79,34958.0,12085.48,4994.0,2.42,7.0,20940.31,6.615
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Fax,France,13211.52,13762.0,4757.72,1966.0,2.42,7.0,8453.8,6.72
2005,Outdoor Protection,Insect Repellents,BugShield Extreme,Fax,Italy,16726.36,17794.0,6151.64,2542.0,2.42,7.0,10574.72,6.58
2005,Outdoor Protection,First Aid,Calamine Relief,Telephone,Canada,1356.0,1356.0,639.58,226.0,2.83,6.0,716.42,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Telephone,Japan,1914.0,1914.0,902.77,319.0,2.83,6.0,1011.23,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Telephone,China,960.0,960.0,452.8,160.0,2.83,6.0,507.2,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Telephone,Singapore,1842.0,1842.0,868.81,307.0,2.83,6.0,973.19,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Telephone,Australia,732.0,732.0,345.26,122.0,2.83,6.0,386.74,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Telephone,Netherlands,1908.0,1908.0,899.94,318.0,2.83,6.0,1008.06,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Telephone,France,2298.0,2298.0,1083.89,383.0,2.83,6.0,1214.11,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Telephone,Switzerland,306.0,306.0,144.33,51.0,2.83,6.0,161.67,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Telephone,Austria,714.0,714.0,336.77,119.0,2.83,6.0,377.23,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Telephone,Spain,1002.0,1002.0,472.61,167.0,2.83,6.0,529.39,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Web,Canada,7398.0,7398.0,3489.39,1233.0,2.83,6.0,3908.61,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Web,Mexico,450.0,450.0,212.25,75.0,2.83,6.0,237.75,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Web,Brazil,4602.0,4602.0,2170.61,767.0,2.83,6.0,2431.39,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Web,Japan,6804.0,6804.0,3209.22,1134.0,2.83,6.0,3594.78,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Web,Korea,7680.0,7680.0,3622.4,1280.0,2.83,6.0,4057.6,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Web,China,9390.0,9390.0,4428.95,1565.0,2.83,6.0,4961.05,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Web,Singapore,5100.0,5100.0,2405.5,850.0,2.83,6.0,2694.5,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Web,Australia,1542.0,1542.0,727.31,257.0,2.83,6.0,814.69,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Web,Netherlands,4314.0,4314.0,2034.77,719.0,2.83,6.0,2279.23,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Web,Sweden,2052.0,2052.0,967.86,342.0,2.83,6.0,1084.14,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Web,Finland,6756.0,6756.0,3186.58,1126.0,2.83,6.0,3569.42,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Web,Denmark,1218.0,1218.0,574.49,203.0,2.83,6.0,643.51,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Web,France,7098.0,7098.0,3347.89,1183.0,2.83,6.0,3750.11,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Web,Germany,4944.0,4944.0,2331.92,824.0,2.83,6.0,2612.08,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Web,Belgium,4614.0,4614.0,2176.27,769.0,2.83,6.0,2437.73,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Web,Switzerland,1656.0,1656.0,781.08,276.0,2.83,6.0,874.92,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Web,Austria,3378.0,3378.0,1593.29,563.0,2.83,6.0,1784.71,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Web,Italy,3288.0,3288.0,1550.84,548.0,2.83,6.0,1737.16,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Web,Spain,4710.0,4710.0,2221.55,785.0,2.83,6.0,2488.45,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Special,Mexico,600.0,600.0,283.0,100.0,2.83,6.0,317.0,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Special,Korea,774.0,774.0,365.07,129.0,2.83,6.0,408.93,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Special,Australia,294.0,294.0,138.67,49.0,2.83,6.0,155.33,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Special,Switzerland,276.0,276.0,130.18,46.0,2.83,6.0,145.82,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Mail,Japan,486.0,486.0,229.23,81.0,2.83,6.0,256.77,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Mail,Germany,666.0,666.0,314.13,111.0,2.83,6.0,351.87,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,E-mail,Canada,1248.0,1248.0,588.64,208.0,2.83,6.0,659.36,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,E-mail,Japan,2484.0,2484.0,1171.62,414.0,2.83,6.0,1312.38,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,E-mail,Sweden,426.0,426.0,200.93,71.0,2.83,6.0,225.07,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,E-mail,Germany,2760.0,2760.0,1301.8,460.0,2.83,6.0,1458.2,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,E-mail,Italy,1560.0,1560.0,735.8,260.0,2.83,6.0,824.2,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Fax,Singapore,576.0,576.0,271.68,96.0,2.83,6.0,304.32,6.0
2005,Outdoor Protection,First Aid,Calamine Relief,Fax,France,468.0,468.0,220.74,78.0,2.83,6.0,247.26,6.0
2005,Outdoor Protection,First Aid,Aloe Relief,Telephone,Japan,575.3,575.3,211.2,110.0,1.92,5.23,364.1,5.23
2005,Outdoor Protection,First Aid,Aloe Relief,Telephone,Korea,1563.77,1563.77,574.08,299.0,1.92,5.23,989.69,5.23
2005,Outdoor Protection,First Aid,Aloe Relief,Telephone,Singapore,1945.56,1945.56,714.24,372.0,1.92,5.23,1231.32,5.23
2005,Outdoor Protection,First Aid,Aloe Relief,Telephone,Australia,1453.94,1453.94,533.76,278.0,1.92,5.23,920.18,5.23
2005,Outdoor Protection,First Aid,Aloe Relief,Telephone,Netherlands,638.06,638.06,234.24,122.0,1.92,5.23,403.82,5.23
2005,Outdoor Protection,First Aid,Aloe Relief,Telephone,France,4016.64,4016.64,1474.56,768.0,1.92,5.23,2542.08,5.23
2005,Outdoor Protection,First Aid,Aloe Relief,Telephone,Austria,711.28,711.28,261.12,136.0,1.92,5.23,450.16,5.23
2005,Outdoor Protection,First Aid,Aloe Relief,Telephone,Spain,700.82,700.82,257.28,134.0,1.92,5.23,443.54,5.23
2005,Outdoor Protection,First Aid,Aloe Relief,Web,Canada,7212.17,7212.17,2647.68,1379.0,1.92,5.23,4564.49,5.23
2005,Outdoor Protection,First Aid,Aloe Relief,Web,Mexico,2949.72,2949.72,1082.88,564.0,1.92,5.23,1866.84,5.23
2005,Outdoor Protection,First Aid,Aloe Relief,Web,Brazil,5114.94,5114.94,1877.76,978.0,1.92,5.23,3237.18,5.23
2005,Outdoor Protection,First Aid,Aloe Relief,Web,Japan,7939.14,7939.14,2914.56,1518.0,1.92,5.23,5024.58,5.23
2005,Outdoor Protection,First Aid,Aloe Relief,Web,Korea,7688.1,7688.1,2822.4,1470.0,1.92,5.23,4865.7,5.23
2005,Outdoor Protection,First Aid,Aloe Relief,Web,China,13289.43,13289.43,4878.72,2541.0,1.92,5.23,8410.71,5.23
2005,Outdoor Protection,First Aid,Aloe Relief,Web,Singapore,4173.54,4173.54,1532.16,798.0,1.92,5.23,2641.38,5.23
